Item_Number, UPC_Code, Quantity_NC, Quantity_AZ
66-100816,845737012809,1,2
66-100818,845737012816,7,0
66-100819,845737012823,0,6
66-100837,845737015169,1,14
66-100838,845737015176,8,4
66-100843,845737013141,5,0
66-100864,845737012359,11,3
66-100865,845737012366,2,10
66-100866,845737012373,11,3
66-100867,845737012380,11,8
66-100940,845737013158,4,4
66-101006,845737013332,A*,A*
66-101009,845737013271,A*,A*
66-101010,845737013295,A*,A*
66-101011,845737013301,A*,A*
66-101068,845737013592,A*,A*
66-101069,845737013608,A*,A*
66-101115,845737014391,A*,A*
66-101116,845737014384,A*,A*
66-101117,845737014377,A*,A*
66-101274,845737015046,3,25
66-101275,845737015145,24,17
66-101276,845737015053,8,3
66-101277,845737015138,14,12
66-101347,845737015411,3,4
66-101350,845737015428,0,2
66-101375,845737015596,A*,A*
66-101376,845737015602,A*,A*
66-101377,845737015589,A*,A*
66-101378,845737015619,A*,A*
66-101383,845737015664,A*,A*
66-101385,845737015671,A*,A*
66-101462,845737015879,3,2
66822,845737000103,0,0
66836,845737001605,2,0
66960,845737000851,0,0
66961,845737000882,5,3
66964,845737000875,4,9
66965,845737000905,3,7
66966,845737000912,23,20
66968,845737000981,0,0
66981,845737005399,4,6
66982,845737005405,4,4
36-100608,845737012885,0,6
36-100618,845737013103,5,58
36-100632,845737013721,0,2
36-100642,845737013738,0,0
36-100652,845737013745,4,1
36-100658,845737013714,5,2
36318,845737006211,0,0
36320,845737005061,3,0
38-100542-2,845737013677,7,4
38-100543-2,845737013684,9,4
38-100544-2,845737013691,3,4
38-100545-2,845737013707,0,8
38-101240,845737015220,A*,A*
38-101241,845737015237,A*,A*
38-101244,845737015244,A*,A*
38-101245,845737015251,A*,A*
3848950440,818513009201,8,2
3848950460,818513009218,9,11
46-100169,845737015077,A*,A*
46-100170,845737015091,A*,A*
46-100171,845737015084,A*,A*
46-100172,845737015107,A*,A*
98501-2,845737013561,A*,A*
98521-2,845737013622,A*,A*
98541-2,845737013578,A*,A*
98561-2,845737013653,A*,A*
98601-2,845737013615,A*,A*
98621-2,845737013639,A*,A*
98641-2,845737013646,A*,A*
98661-2,845737013660,A*,A*
20-100032-1,845737007768,18,12
20-100032-2,845737007775,13,8
20-100062,845737008413,15,13
20-100261,845737009090,0,39
20-100262,845737009106,0,7
20-100346-1,845737010089,12,24
20-100346-2,845737010096,31,19
20-100348,845737010126,41,19
20-100349,845737010386,8,10
20-100375,845737010331,18,11
20-100376,845737010348,32,7
20-100377,845737010355,18,6
20-100378,845737010362,2,6
20-100379,845737010393,26,18
20-100380,845737010409,11,0
20-100502,845737013448,24,15
20-100503,845737013455,0,0
20-100568,845737014506,54,30
20-100570,845737014131,70,34
20-100572,845737014155,0,0
20-100574,845737014179,0,0
20-100681,845737015572,0,0
20-100682,845737015459,0,11
20-100719,845737016081,0,0
20-100720,845737016111,6,9
20-100732,845737016098,0,0
20-100733,845737016104,0,0
20-100734,845737016128,0,0
20-100735,845737017026,11,0
3810110093,818513001656,0,30
3816101050,818513003582,0,12
38661000300,818513003018,0,21
3866100320,818513002523,0,0
47694-2,845737000356,34,25
66322-5,845737002541,9,13
66322-6,845737002534,9,48
66330-2,845737001162,25,17
98880,818513009560,24,0
98882,845737000554,9,22
98890,845737000028,38,48
98892,845737000035,12,12
96-100717,845737016159,0,0
96-100718,845737016142,0,0
66-101632,845737016838,0,0
66-101634,845737016852,0,0
66-101641,845737016760,0,0
66-101643,845737016784,0,0
66-101649,845737016791,0,9
66-101651,845737016814,1,13
66-101654,845737016883,0,0
66-101660,845737016906,0,0
38-101311,845737015329,A*,A*
38-101307,845737015299,A*,A*
38-101309,845737015305,A*,A*
FNM-ADJ,,0,0
456/2DOL,737214263043,0,0
479,8053675007111,1,10
597,8053675904687,3,7
682,8053675010036,19,7
FX-103MB,737214262688,8,6
FX-133MGT,8053675017547,9,6
FX-273CF,8053675913597,14,3
FX-302ST,8053675900269,11,5
FX-523B,8053675912187,2,0
FX-525B,737214262534,0,0
FX-525DB,8053675906209,0,0
FX-526ALB,8053675911814,4,4
FX-526ALG,8053675911838,7,3
FX-526CF,737214262428,0,0
FX-526LEBR,8053675915881,7,0
FX-526LECOP,8053675917861,4,4
FX-526TCBL,8053675914907,4,0
FX-527CF,737214262770,0,0
FX-527TI,8053675916055,0,0
FX-527TIPVD,8053675916062,4,0
FX-528,737214262497,0,0
FX-528B,8053675907077,0,4
FX-535BLB,737214262862,12,5
FX-535OB,8053675910954,10,5
FX-536,8053675912903,10,20
FX-536CBB,8053675912880,2,7
FX-550CFB,737214262374,0,3
FX-550G10B,8053675916178,0,0
FX-550G10OD,8053675916161,3,1
FX-550TI,8053675915065,3,0
FX-550TIB,8053675915041,4,0
FX-591,737214263081,10,5
FX-598,8053675910787,11,7
FX-599,8053675032373,5,1
FX-599TIC,737214263104,5,5
FX-599TICS,8053675908135,8,4
FX-604,8053675910909,12,3
FX-608B,8053675915904,15,2
FX-608BL,8053675915898,5,5
FX-608CF,8053675917823,11,1
FX-608MC,8053675917847,9,9
FX-608OR,8053675915911,7,3
FX-608R,8053675915928,5,0
FX-608TI,8053675917830,7,4
FX-609OD,737214262695,20,5
FX-620B,8053675915201,10,8
FX-633,8053675917724,14,3
FX-633MOD,8053675917717,10,0
FX-634,8053675917748,17,3
FX-634MOD,8053675917755,13,8
FX-BR322,8053675901570,14,4
FX-MTF5,8053675032434,18,12
FT0462,149780006328,99+,99+
FT0491,149780063604,86,31
FT0495,149780064069,99+,40
12108-GEM,609224347603,0,0
12109,609224347610,0,0
12110,609728889609,0,0
12111,609224345906,0,0
12116,609224347849,0,0
12118,609224347856,0,0
12120,609224347627,0,0
12126,609224346989,0,0
12127,609728889661,0,0
12128,609728889692,0,0
12129,609224347832,0,0
13549,022188891898,0,0
13700-GEM,022188893779,0,0
GFMAG1012,643477862759,5,0
GF5RND,643477862742,0,0
GF11220B,643477862780,0,0
GF11228WBNZ,643477863237,0,0
GF11228WTG,643477863244,0,0
GF12SXS20,643477864333,0,0
GF25-USA,643477863107,0,0
GF2P12L,643477863633,0,0
GF2P12LFDE,643477863640,10,0
GF2P12LODG,643477863657,0,0
GF2P12LTG,643477863664,0,0
GF2P2020,643477862902,0,0
GF3P2020,,0,0
GF3PNW1220,643477862988,0,0
GF3PNW2020,643477862995,0,0
BR991220DLX,643477862728,0,0
GFLVR20SKBB,643477863992,1,0
GFLVR20SKFDE,643477863954,2,1
GFLVR20SKSS,643477863930,10,0
GFLVR20SKUSA,643477863879,21,13
GFLVR20SS,643477863916,0,0
GFLVR20SSTAC,643477863893,6,4
GFLVR24SS,643477863909,25,33
GFLVR410,643477863541,26,17
GLVR410NKL,643477863510,32,14
GFLVR410NKLS,643477863534,0,8
GFLVR410S,643477863558,22,7
GFP31220WNT,643477862926,14,3
GFP32020WNT,643477863008,0,0
GFP32028WNT,643477863015,0,2
GFP3N1220,643477862896,0,0
GFP312-3N1,643477862919,6,99+
GFSB2022,643477863213,0,0
GFSB41022,643477863220,0,0
GFY1-RE,643477864425,0,0
GFY1-USA,643477863114,0,0
GFY1-USBNZ,643477864043,0,0
GFY11220,643477862773,0,20
GF251220,643477862872,99+,99+
GF3T1220,643477862803,0,0
GFLVR20SKSSFL,643477863978,0,5
GFLVR24SKBEN,643477864029,3,4
GFLVR24SKCAM,643477864005,7,9
GFLVR24SKSS,643477863923,8,12
GFLVR24SKUSA,643477863862,9,3
GFLVR24SSTAC,643477863886,0,0
GFP31228WNT,643477862933,0,41
GF001220,643477861813,99+,12
GF00S1220,643477862810,99+,99+
GFLVR41CFDE,643477863794,91,43
GFLVR41CFDES,643477863800,58,54
GFP3W12-2N1,643477862940,0,0
GFS161228,643477862957,0,0
GFS162028,643477862964,0,0
GFS1641028,643477862971,0,0
GFY11220-FDE,643477862858,31,0
GFY11220-TG,643477862865,4,2
BS45SUSA,643477864579,0,0
BS9SUSA,643477864586,0,0
GF932510,643477863824,0,0
GF932510FD,643477863848,0,0
GF932512,643477863817,0,0
GF932512FD,643477863831,0,0
GFP341026W,643477863589,0,0
GFP3Y2024W,643477863572,0,0
GFS21228M5,643477863602,0,0
GFS21228W,643477863596,0,0
GFSB1222,643477863206,0,0
ACG-00814,850386008141,51,6
ACG-00815,850386008158,99+,99+
ACG-00819,850386008196,5,18
ACG-00825,850386008257,99+,29
ACG-00834,850386008349,14,26
ACG-00835,850386008356,99+,44
ACG-00837,850386008370,24,11
ACG-00846,850386008462,35,0
ACG-00847,850386008479,51,22
ACG-00849,850386008493,16,14
ACG-00850,850386008509,22,11
ACG-00852,850386008523,41,6
ACG-00853,850386008530,59,9
ACG-00855,850386008554,21,4
ACG-00856,850386008561,47,0
ACG-00858,850386008585,99+,53
ACG-00861,850386008615,0,0
ACG-00862,850386008622,84,0
ACG-00863,850386008639,0,0
ACG-00864,850386008646,39,0
ACG-00865,850386008653,99+,0
ACG-00866,850386008660,12,39
ACG-00869,850386008691,0,0
ACG-00870,850386008707,15,0
ACG-57004,850016570048,46,35
ACG-57005,850016570055,6,4
ACG-57010,850016570109,0,0
ACG-57013,850016570130,99+,14
ACG-57014,850016570147,26,11
ACG-57015,850016570154,10,10
ACG-57017,850016570178,16,14
ACG-57018,850016570185,52,42
ACG-57020,850016570208,0,9
ACG-57021,850016570215,20,20
ACG-57022,850016570222,0,6
ACG-57023,850016570239,22,9
ACG-57024,850016570246,43,0
ACG-57025,850016570253,30,4
ACG-57026,850016570260,0,0
ACG-57027,850016570277,43,12
ACG-57028,850016570284,0,11
ACG-57031,850016570314,36,34
ACG-57032,850016570321,54,2
ACG-57033,850016570338,51,0
ACG-57034,850016570345,63,75
ACG-57036,850016570369,99+,62
ACG-57046,850016570468,23,0
ACG-57047,850016570475,43,32
ACG-57048,850016570482,99+,0
ACG-57049,850016570499,99+,0
ACG-57053,850016570536,0,0
ACG-57055,850016570550,61,27
ACG-57063,850016570635,28,0
ACG-57067,850016570673,99+,0
ACG-57069,850016570697,0,0
ACG-57070,850016570703,0,0
ACG-57071,850016570710,0,2
ACG-57072,850016570727,0,0
ACG-57073,850016570734,57,36
ACG-57074,850016570741,27,0
ACG-57075,850016570758,49,19
ACG-57076,850016570765,0,0
ACG-57077,850016570772,0,1
ACG-57078,850016570789,0,0
ACG-57079,850016570796,1,49
ACG-57080,850016570802,99+,74
PA225S201MOS,764503043710,70,49
PA175S201,764503037085,99+,99+
PA175S203,764503037108,0,0
PA195S201,764503037238,0,97
PA195S201MOS,764503030819,99+,99+
PA195S203,764503037252,0,0
PA195S203MOS,764503030826,A*,A*
PA205S201MOS,764503054228,A*,A*
PA205S203MOS,764503054273,A*,A*
PA215S201MOS,764503054372,A*,A*
PA215S203MOS,764503054419,A*,A*
PA225S201,764503043703,69,51
PA225S203,764503043727,99+,90
PA225S203MOS,764503043734,99+,45
PA235S201,764503043895,60,64
PA235S201MOS,764503043901,22,32
PA235S203,764503043918,0,0
PA235S203MOS,764503043925,0,0
PA275S201,764503044076,51,0
PA343S101MOS,764503030017,73,18
PA343S103MOS,764503030024,0,0
PA455S201,764503030918,99+,48
PA455S201MOS,764503034152,34,99+
PA455S203,764503030895,0,99+
PA455S203MOS,764503034183,A*,A*
PA475203MOS,764503053597,A*,A*
PA475S201MOS,764503053580,A*,A*
PA4850201,764503032653,99+,99+
PA4850201FRMOS,764503046636,A*,A*
PF20502-01,764503662010,0,0
PF20502-03,764503662034,99+,99+
PF-21502-01,764503072017,99+,99+
PF-21502-03,764503072031,94,62
PF29502-03,764503672019,99+,88
PF3050201,764503032011,99+,99+
PG-20502-03,764503802034,99+,99+
PG-29502-01,764503752018,99+,96
PG-30502-01,764503762017,5,45
PG-31502-01,764503702013,0,0
PG-31502-03,764503016523,0,0
PG-32502-01,764503742019,0,0
PG-32502-03,764503742033,0,0
PG-33502-01,764503812019,0,0
PG-37502,764503682018,15,10
PG40301-01-MOS,764503002656,0,0
PG40301-03-MOS,764503002670,99,67
PG-41301-01,764503910722,99+,62
PG-41301-03,764503910739,99+,84
PH3050201,764503822018,99+,50
17002-10,764503175022,99+,99+
PI-17502-03,764503502170,61,99+
19002-10,764503195020,99+,99+
PI-19502-03,764503502194,53,43
22002-10,764503225024,99+,99+
PI-22502-03,764503502224,99+,72
23002-10,764503235023,99+,63
PI-23502-03,764503502231,4,14
PI-26502,764503265020,99+,99+
PI-27502,764503275029,0,0
31502-2,764503315022,7,0
33502-0,764503335020,0,0
34301-8,764503343018,20,0
PI-34301-03,764503301346,30,13
PI-35301,764503353017,18,0
PI-35301-03,764503301353,26,8
PI-36502-01-FGR,764503913884,51,12
PI-37502,764503375026,11,6
PI-38502-01,764503385025,0,2
PI-39502-01,764503395024,0,7
PX1950701,764503028816,82,16
PX1950703,764503026911,0,0
PX4350201,764503037894,0,0
PX4350201FRMOS,764503046629,A*,A*
UA265S201,764503037337,99+,99+
UA4450101,764503035920,99+,99+
UA4850201FRMOS,764503049996,A*,A*
UG2150201,764503913631,99+,99+
UG2150203,764503913648,0,0
UG41301-01-MOS,764503913853,99+,81
UG41301-03-MOS,764503913860,20,64
UI3430103,764503048746,99+,99+
UI-42502-01,764503910616,99+,0
UI-43502-01,764503913358,99+,99+
33377,764503035883,78,99+
33812,764503015595,0,0
33814,764503015656,99+,99+
47289,764503026683,0,78
47290,764503026690,99+,86
47458,764503027345,99+,99+
47459,764503027352,78,30
47460,764503027369,99+,99+
47461,764503027376,65,25
47462,764503027383,81,44
47463,764503027390,99+,99+
47487,764503027857,99+,99+
47488,764503027864,99+,99+
47702,764503035876,42,30
47779,764503030765,99+,99+
47818,764503035890,99+,0
47908,764503035913,0,87
65971,764503052163,99+,99+
MF00285,764503002854,29,63
MF06781,764503067815,39,43
MF08820,764503088209,7,15
MF08833,764503911576,35,16
MF08855,764503003950,7,4
MF10017,764503100178,92,99+
MF10019,764503100192,0,99+
MF10020,764503100208,64,99+
MF10021,764503100215,43,99+
MF10022,764503100222,99+,99+
MF10023,764503100239,3,78
MF10031,764503100314,3,9
MF17015B,764503914225,0,0
MF17017,764503170171,99+,0
MF19015,764503190155,99+,99+
MF20015,764503200151,99+,91
MF21013,764503210136,0,0
MF22015,764503220159,0,0
MF22022,764503220227,0,0
MF23013,764503230134,99+,54
MF26010,764503260100,30,99+
MF27009,764503270093,16,99
MF29010,764503290107,0,86
MF30010,764503300103,86,70
MF31015,764503310157,4,0
MF32013,764503320132,2,0
MF33009,764503009273,0,18
MF36006,764503360060,50,34
MF37010,764503370106,14,2
MF38008,764503380082,0,19
MF42006,764503911118,99,55
MF43006,764503003967,99+,99+
50480,764503041983,0,0
70272,764503053856,0,0
AD00060,764503000607,99+,95
AP60219,764503911613,94,0
AP60220,764503602146,99+,99+
AP60300,764503029035,99+,0
AP60301,764503029042,0,0
AS02000,764503023521,99+,99+
AS02001,764503023538,99+,99+
AS10064,712456987167,99+,99+
ET17070,764503170706,0,0
17043-0,764503170430,0,0
03080-2,764503030802,0,9
17076-8,764503170768,10,10
TAC3166,764503031663,23,11
KB17281,764503172816,0,0
KD039179,764503007118,0,0
KG039180,764503007125,99+,99+
KF039181,764503007132,99+,20
G304AUT,764503912900,0,0
G43XAUT,,0,0
ACG-00838,850386008387,99+,0
ACG-57007,850016570079,29,6
ACG-57009,850016570093,69,0
ACG-57016,850016570161,76,27
ACG-57019,850016570192,30,7
ACG-57035,850016570352,75,0
ACG-57057,850016570574,8,0
ACG-57058,850016570581,99+,34
ACG-57059,850016570598,99+,27
ACG-57060,850016570604,99+,0
ACG-57062,850016570628,67,0
ACG-57066,850016570666,99+,13
ACG-57068,850016570680,58,0
G19X17AUT,764503050350,0,0
G31415AUT,764503912955,0,0
UA175S203,764503037412,0,99+
UG4130103,764503914683,60,0
UI-26502-01,764503001246,43,0
PA173S302MOSAB,764503035944,0,0
PG20502,764503805028,0,25
PG20507,764503011016,0,20
UG2150202,764503913778,0,17
UG2150702,764503913785,0,9
UI1750202,764503001109,0,42
UI1750200,764503175008,0,22
PA175S202,764503037092,0,34
PA175S302AB,764503037153,0,6
PA175S702,764503037191,0,22
PA195S202,764503037245,0,46
PA195S202MOS,764503030437,0,50
PA195S302AB,764503037283,0,10
PA195S302MOSAB,764503029745,0,32
PA195S702,764503037313,0,24
PA195S702MOS,764503029721,0,14
PA205S202MOS,764503054266,0,1
PA205S302MOSAB,764503055225,0,0
PA205S702MOS,764503054358,0,4
PA215S202MOS,764503054402,0,0
PA215S302MOSAB,764503054471,0,0
PA215S702MOS,764503054518,0,8
PA225S202,764503035685,0,1
PA225S202MOS,764503039683,0,0
PA225S702,764503043826,0,2
PA235S202,764503035692,0,9
PA235S202MOS,764503039690,0,7
PA235S702,764503044014,0,7
PA275S202,764503035708,0,5
PA275S302AB,764503044090,0,10
PA275S702,764503044113,0,14
PA343S102MOS,764503029967,0,0
PA343S202MOS,764503030000,0,1
PA343S302MOSAB,764503029899,0,11
PA343S702MOS,764503029912,0,9
PA345S200MOS,764503029974,0,13
PA345S202MOS,764503029981,0,2
PA345S302MOSAB,764503029875,0,9
PA345S702MOS,764503029936,0,22
PA455S202,764503030901,0,27
PA455S202MOS,764503034411,0,0
PA455S302AB,764503030970,0,22
PA455S302MOSAB,764503034435,0,0
PA455S702,764503030949,0,27
PA455S702MOS,764503034428,0,1
PA475S202MOS,764503048487,0,39
PA475S302MOSAB,764503053641,0,23
PA475S702MOS,764503053634,0,65
PA4850202,764503031755,0,27
PA4850202FRMOS,764503046674,0,33
PA4850302AB,764503032677,0,8
PA4850302FRMOSA,764503046698,0,55
PA4850702,764503032691,0,11
PA4850702FRMOS,764503046681,0,43
PF2050202,764503662027,0,9
PF21502,764503072024,0,12
PF2150200,764503014710,0,5
PF2950202,764503672026,0,9
PF3050202,764503027048,0,3
PF3050702,764503037023,0,5
PG2950202,764503755026,0,2
PG30502,764503765025,0,9
PG3150202,764503702020,0,8
PG33502,764503815027,0,2
PG4050202MOS,764503914768,0,1
PG4150202,764503910272,0,8
PH30502,764503822025,0,2
PH30507,764503827020,0,4
PI1750200,764503017391,0,49
PI1950200,764503017469,0,86
PI2250200,764503017582,0,1
PI2350200,764503008412,0,3
PI26502,764503262029,0,23
PI27502,764503272028,0,5
PI31502,764503009419,0,7
PI32502,764503009563,0,5
PI33502,764503335020,0,7
PI3450200,764503017902,0,10
PI3550100,764503355011,0,0
PI3650202FGR,764503913891,0,0
PN1750700,764503177002,0,10
PN1950700,764503197024,0,10
PN22507,764503227028,0,15
PN2350700,764503237003,0,7
PN26507,764503009099,0,9
PN27507,764503009259,0,11
PX1950702,764503027109,0,29
PX4350202,764503037900,0,89
PX4350202FRMOS,764503046643,0,46
PX4350302AB,764503037924,0,20
PX4350302FRMOSA,764503046667,1,67
PX4350702,764503037948,0,23
PX4350702FRMOS,764503046650,0,0
UA265S202,764503037344,0,6
UA265S302AB,764503037368,0,7
UA265S702,764503037382,0,10
UG4150202MOS,764503005411,0,5
UI4250202,764503910609,0,52
UI4350202,764503913365,0,18
UI4350702,764503913341,0,4
G374AUT,764503913112,2,0
DAV-12406,850023124067,0,0
DAV-12423,850023124234,0,0
DAV-12441,850023124418,0,0
DAV-12454,0850023124548,0,0
13209-TL,196852132096,0,0
15899,196852158997,0,0
39474,196852394746,0,0
80577,196852805778,0,0
G20415AUT,764503914430,99+,0
G294AUT,764503032301,0,0
PA195S301UC,764503053504,0,0
PA195S301UCA,764503053511,0,0
PA195S303UCA,764503053535,0,0
PA195S303UC,764503053528,0,0
PA453S3B7MOS6H2,764503054075,48,0
PA455S301UC,764503053542,0,0
PA455S301UCA,764503053832,5,13
PA455S303UC,764503053559,99+,99+
PA455S303UCA,764503053849,99+,74
PI-17572-03,764503572173,99+,99+
PI-19572-03,764503572197,0,72
PI2257201,764503225727,99+,99+
PI-22572-03,764503572227,99+,99+
PI2357201,764503235726,99+,79
PI-23572-03,764503572234,99+,99+
PI-27572,764503275722,0,26
PI4357201,764503020490,36,99+
PX4350301UC,764503053566,40,99+
UA4450301AOTB,764503051319,0,19
UG1759201,764503914362,0,11
UG1759203,764503914515,0,0
UG1959201,764503914522,0,0
UG1959203,764503914539,0,0
UX4350201FRMOSC,764503051326,A*,A*
2919,946845645825,0,0
USD-GLK-22-2-N,,0,0
Z2301GLKSHOT43,,0,3
Z2301GLKSHT19CA,,0,0
BB-PA453S3B7MOS,,0,0
DAV-12400,850023124005,0,0
DAV-12401,850023124012,0,0
DAV-12419,850023124197,0,0
PA455S204,764503038846,0,0
PI1950204,764503046728,0,0
PX4350204,764503041709,0,0
UA175S204,764503047145,0,0
UA195S204,,0,0
UA455S204,764503044298,0,0
UG1750204,764503913938,0,0
UI2550201,764503055324,0,0
UI2550203,764503055331,0,0
UI2850201,764503055348,0,0
UI4250204,764503914140,0,0
UI4350204,764503913952,0,0
UX4350204,764503048692,0,0
Z2303GLKAP60220,,99+,99+
Z2303GLKAS02000,,99+,99+
Z2303GLKAS02001,,99+,99+
Z2210GLKAP60220,,4,1
Z2210GLKAS02000,,4,1
Z2210GLKAS02001,,0,0
Z2203GLKAP60220,,0,0
Z2203GLKAS02000,,0,0
Z2203GLKAS02001,,0,0
Z2110GLKAP60220,,0,0
Z2110GLKAS02000,,0,0
Z2110GLKAS02001,,0,0
Z2003GLKAS02001,,0,0
AP60211-TPKG,106021100009,0,0
GLK-ADJ,,0,0
GLKMDP,784589745612,54,99+
GSGMGLK17,850040234022,0,0
GSGMGLK19,850040234039,0,0
GSMSGLK17,850040234008,0,0
GSMSGLK19,850040234015,0,0
Z2301HK81000283,,23,19
81000018,642230261341,5,2
81000019,642230261358,0,3
81000020,642230261372,0,0
81000021,642230261389,3,0
81000022,642230261365,0,0
81000026,642230261273,16,13
81000027,642230261280,0,0
81000030,642230261310,4,3
81000032,642230261334,0,0
81000039,642230261129,6,3
81000040,642230261143,3,0
81000041,642230261570,2,2
81000043,642230261150,0,0
81000044,642230261174,2,0
81000045,642230261440,0,0
81000047,642230260788,4,1
81000048,642230260801,3,0
81000049,642230261457,4,5
81000051,642230260818,1,1
81000052,642230260832,4,0
81000053,642230261181,2,0
81000054,642230261198,8,0
81000055,642230261204,0,0
81000056,642230261211,4,1
81000057,642230260849,14,0
81000058,642230260856,0,0
81000059,642230260863,2,0
81000060,642230260870,1,1
81000061,642230258198,0,0
81000062,642230258211,0,0
81000063,642230258181,0,0
81000064,642230258204,0,0
81000078,642230261587,A*,A*
81000080,642230261228,A*,A*
81000084,642230253353,3,1
81000085,642230253414,5,1
81000086,642230261877,0,1
81000087,642230253445,1,2
81000088,642230261839,0,0
81000089,642230261846,9,4
81000093,642230260337,0,0
81000094,642230260344,0,0
81000095,642230257146,4,9
81000096,642230257153,4,3
81000103,642230260467,10,0
81000104,642230260481,2,0
81000105,642230260474,4,0
81000106,642230260498,8,5
81000107,642230260504,0,0
81000108,642230260528,12,8
81000109,642230260511,13,3
81000110,642230260535,5,7
81000111,642230260542,46,40
81000112,642230260566,7,8
81000113,642230260559,1,0
81000114,642230260573,15,0
81000115,642230260580,0,0
81000116,642230260603,0,0
81000117,642230260597,0,0
81000118,642230259706,3,4
81000119,642230260610,0,0
81000120,642230260634,11,6
81000121,642230260627,2,0
81000122,642230259713,2,0
81000123,642230260641,2,1
81000124,642230260665,1,3
81000125,642230260658,2,2
81000126,642230259720,2,6
81000127,642230261600,0,0
81000131,642230261594,0,0
81000223,642230260184,0,25
81000224,642230260191,35,26
81000225,642230261952,4,3
81000226,642230261969,5,4
81000227,642230261976,21,9
81000228,642230261983,2,3
81000229,642230261990,12,9
81000230,642230262003,13,10
81000231,642230262010,2,5
81000232,642230262027,0,0
81000233,642230262034,7,7
81000234,642230262041,3,6
81000235,642230262058,2,5
81000236,642230262065,4,3
81000241,642230260405,0,0
81000242,642230261853,0,0
